,symbol,report_date,open,close,high,low,volume,country,industry,sector,close (%)
13929,AAP,2020-10-26,191.2583945466908,189.3797514203727,191.57150173441048,187.05023394373825,619000,United States,Auto Parts,Consumer Cyclical,-7.102548651700428
13930,AAP,2020-10-27,188.45295414472244,188.3778084196697,190.2564515459878,187.86431263180944,775600,United States,Auto Parts,Consumer Cyclical,-7.594037052458595
13931,AAP,2020-10-28,184.6330464545423,183.3305205536284,187.95198264437093,183.04246194092636,687900,United States,Auto Parts,Consumer Cyclical,-10.069909871277764
13932,AAP,2020-10-29,182.51644186555723,182.8545976282945,184.7582893296302,180.63779873923917,719900,United States,Auto Parts,Consumer Cyclical,-10.303366861637889
13933,AAP,2020-10-30,181.43935313980157,184.4577064294193,184.6205221670335,181.10119737706427,822000,United States,Auto Parts,Consumer Cyclical,-9.516985420424842
13934,AAP,2020-11-02,186.8007642069518,189.16248368217515,190.52453353825635,185.88856567948457,1010900,United States,Auto Parts,Consumer Cyclical,-7.209126144739591
13935,AAP,2020-11-03,191.78661643242333,196.72248517693777,197.58470022344787,190.7869468132812,847600,United States,Auto Parts,Consumer Cyclical,-3.50067861650384
13936,AAP,2020-11-04,197.8970969794298,194.3482698314751,199.37160966766447,193.5110465254436,791900,United States,Auto Parts,Consumer Cyclical,-4.665315030329953
13937,AAP,2020-11-05,197.15984063531243,195.47289815301005,198.48440288067584,194.0358730754932,544200,United States,Auto Parts,Consumer Cyclical,-4.113645150096532
13938,AAP,2020-11-06,194.99805508391756,195.41041880181365,196.85993974956975,192.8362695325226,725600,United States,Auto Parts,Consumer Cyclical,-4.144293476776173
13939,AAP,2020-11-09,201.920767196477,195.7228155577956,205.03223888605697,195.3479394506173,1877600,United States,Auto Parts,Consumer Cyclical,-3.991051843378005
13940,AAP,2020-11-10,191.49921141692,194.21081525884307,198.5093946211544,188.3127645059043,1716600,United States,Auto Parts,Consumer Cyclical,-4.732741349025144
13941,AAP,2020-11-11,195.91025361138475,195.5853609851636,198.4344193997187,191.44922793596285,1132700,United States,Auto Parts,Consumer Cyclical,-4.058478162073181
13942,AAP,2020-11-12,195.83527838994908,191.2617898823737,195.83527838994908,189.31243412504648,1091700,United States,Auto Parts,Consumer Cyclical,-6.179342368303873
13943,AAP,2020-11-13,191.1743187906988,192.43640168486573,193.486054784965,190.09967395012092,1073800,United States,Auto Parts,Consumer Cyclical,-5.603153826726757
13944,AAP,2020-11-16,194.3107822207573,188.7626158345183,195.0105509541568,187.8379214368118,1306200,United States,Auto Parts,Consumer Cyclical,-7.405275435489243
13945,AAP,2020-11-17,187.3380866272407,186.56334267240555,188.3127645059043,184.50152408292485,1073200,United States,Auto Parts,Consumer Cyclical,-8.484096534612364
13946,AAP,2020-11-18,186.1009954735523,185.06383824369232,189.72479784294265,184.913887800821,881600,United States,Auto Parts,Consumer Cyclical,-9.219656374923582
13947,AAP,2020-11-19,184.3640695102928,182.5396724553584,184.3640695102928,180.02800253726366,1706700,United States,Auto Parts,Consumer Cyclical,-10.457848772780793
13948,AAP,2020-11-20,182.32724266129063,180.3528951634849,183.8017553495253,179.7905810027174,1334400,United States,Auto Parts,Consumer Cyclical,-11.530540206567991
13949,AAP,2020-11-23,178.67844855142178,181.889887202916,183.514350334022,178.17861374185068,1087700,United States,Auto Parts,Consumer Cyclical,-10.776591370249
13950,AAP,2020-11-24,183.85173883048245,187.22562379508724,187.98787187968315,182.6771270279904,1109400,United States,Auto Parts,Consumer Cyclical,-8.159224271808236
