,symbol,report_date,open,close,high,low,volume,country,industry,sector,close (%)
134818,ADM,2020-12-29,62.0223448262703,61.524673052338336,62.12187918105669,61.08921025014787,1354200,United States,Farm Products,Consumer Defensive,16.386551620576288
134819,ADM,2020-12-30,61.524673052338336,62.09699559236008,62.43292403976416,61.38781331450705,1533200,United States,Farm Products,Consumer Defensive,17.469217217046747
134820,ADM,2020-12-31,62.25873891888797,62.71908530977503,62.84350325325802,61.9601358545288,1698900,United States,Farm Products,Consumer Defensive,18.646027647992927
134821,ADM,2021-01-04,62.55339015634576,61.89558664874927,63.33530753330008,61.26260591502434,3085900,United States,Farm Products,Consumer Defensive,17.08821084595292
134822,ADM,2021-01-05,61.93282080955661,63.09949118152021,63.49665556346525,61.72182723164831,3080200,United States,Farm Products,Consumer Defensive,19.365643461163955
134823,ADM,2021-01-06,63.58353527201574,65.65623689029148,66.48779981498893,63.47183278959369,3366900,United States,Farm Products,Consumer Defensive,24.20225293264306
134824,ADM,2021-01-07,65.78035075964931,65.07290170430969,66.18992652853014,64.93637644801608,2863000,United States,Farm Products,Consumer Defensive,23.098754655169675
134825,ADM,2021-01-08,65.30871805608956,65.24666112141065,65.91687601594292,64.16687045799753,2909100,United States,Farm Products,Consumer Defensive,23.427456269736226
134826,ADM,2021-01-11,64.3282184881627,64.58885761381416,65.13495863898859,64.14204768412597,2238800,United States,Farm Products,Consumer Defensive,22.183085871734317
134827,ADM,2021-01-12,64.73779425704355,63.79452884992405,64.73779425704355,63.78211746298827,2523100,United States,Farm Products,Consumer Defensive,20.68044991943012
134828,ADM,2021-01-13,63.63318081975888,64.25375016654802,64.94878783495186,63.16154811619912,4196700,United States,Farm Products,Consumer Defensive,21.549161329355982
134829,ADM,2021-01-14,64.9860219957592,65.61900272948412,66.25198346320906,64.73779425704355,2373900,United States,Farm Products,Consumer Defensive,24.131816872378785
134830,ADM,2021-01-15,65.22183834753908,64.78743980478669,65.49488886012631,64.01793381476814,2676700,United States,Farm Products,Consumer Defensive,22.558744859810368
134831,ADM,2021-01-19,65.66864827722726,65.90446462900714,66.09063543304389,65.19701557366751,3321700,United States,Farm Products,Consumer Defensive,24.671826667738117
